
# Surface 0 of 1 surfaces

# Curve title: "'potentialGrid.dat' using 1:2:3"
# Contour 0, label:       -4
 4.02487 -0.824821 -4 
 4.03372 -0.831314 -4 
 4.04168 -0.838156 -4 
 4.04783 -0.845703 -4 
 4.0513 -0.854294 -4 
 4.05216 -0.863924 -4 
 4.05147 -0.874228 -4 
 4.0503 -0.884823 -4 
 4.04975 -0.895327 -4 
 4.05087 -0.905371 -4 
 4.0539 -0.914856 -4 
 4.05835 -0.923926 -4 
 4.06371 -0.932733 -4 
 4.06946 -0.941429 -4 
 4.0751 -0.950164 -4 
 4.08023 -0.959056 -4 
 4.0849 -0.968082 -4 
 4.08928 -0.977189 -4 
 4.09352 -0.986322 -4 
 4.09779 -0.995429 -4 
 4.10223 -1.00446 -4 
 4.10687 -1.01341 -4 
 4.11159 -1.02235 -4 
 4.11625 -1.03135 -4 
 4.12073 -1.04045 -4 
 4.12489 -1.04973 -4 
 4.12868 -1.05921 -4 
 4.13237 -1.06874 -4 
 4.13632 -1.07812 -4 
 4.14088 -1.08715 -4 
 4.14641 -1.09563 -4 
 4.15324 -1.10337 -4 
 4.16128 -1.1104 -4 
 4.16994 -1.117 -4 
 4.1786 -1.1235 -4 
 4.18664 -1.13017 -4 

 3.67205  0.707977 -4 
 3.67536  0.698639 -4 
 3.67693  0.688887 -4 
 3.67713  0.678815 -4 
 3.67651  0.668548 -4 
 3.67559  0.65821 -4 
 3.6749  0.647927 -4 
 3.67475  0.637771 -4 
 3.67493  0.627693 -4 
 3.67518  0.617632 -4 
 3.67524  0.607524 -4 
 3.67484  0.597308 -4 
 3.67397  0.586983 -4 
 3.67312  0.576661 -4 
 3.67281  0.566469 -4 
 3.67359  0.556531 -4 
 3.67597  0.546973 -4 
 3.68003  0.537811 -4 
 3.68512  0.528892 -4 
 3.69053  0.520047 -4 
 3.69553  0.511108 -4 
 3.69941  0.501905 -4 
 3.70158  0.492294 -4 
 3.70219  0.482318 -4 
 3.70179  0.472103 -4 
 3.70091  0.461774 -4 
 3.70008  0.451459 -4 
 3.69976  0.441263 -4 
 3.69987  0.431169 -4 
 3.70014  0.421112 -4 
 3.70029  0.411026 -4 
 3.70005  0.400848 -4 
 3.69924  0.390537 -4 
 3.69826  0.380185 -4 
 3.69767  0.369926 -4 
 3.69804  0.359892 -4 
 3.69993  0.350218 -4 
 3.7037  0.340986 -4 
 3.70876  0.332061 -4 
 3.71431  0.32325 -4 
 3.71952  0.314359 -4 
 3.72357  0.305195 -4 
 3.72567  0.29557 -4 
 3.72584  0.28549 -4 
 3.72502  0.275175 -4 
 3.72417  0.264855 -4 
 3.7243  0.254763 -4 
 3.72633  0.245122 -4 
 3.73032  0.235945 -4 
 3.73551  0.227048 -4 
 3.74106  0.218238 -4 
 3.74615  0.209319 -4 
 3.74997  0.2001 -4 
 3.75192  0.19044 -4 
 3.75232  0.180415 -4 
 3.75176  0.170161 -4 
 3.75078  0.15981 -4 
 3.74997  0.149498 -4 
 3.74973  0.13932 -4 
 3.74988  0.129236 -4 
 3.75016  0.119181 -4 
 3.75027  0.109087 -4 
 3.74993  0.0988859 -4 
 3.74905  0.0885576 -4 
 3.7481  0.0782124 -4 
 3.74765  0.0679848 -4 
 3.74826  0.0580095 -4 
 3.75052  0.0484207 -4 
 3.75461  0.0392663 -4 
 3.75985  0.0303823 -4 
 3.7654  0.0215734 -4 
 3.77045  0.0126442 -4 
 3.77416  0.00339926 -4 
 3.77579 -0.00633748 -4 
 3.77562 -0.016497 -4 
 3.77467 -0.0268427 -4 
 3.77394 -0.0371347 -4 
 3.77446 -0.0471331 -4 
 3.77712 -0.0566248 -4 
 3.78168 -0.0656689 -4 
 3.78722 -0.0744833 -4 
 3.79279 -0.0832878 -4 
 3.79748 -0.0923024 -4 
 3.80034 -0.101747 -4 
 3.80099 -0.111713 -4 
 3.8003 -0.121998 -4 
 3.7993 -0.132355 -4 
 3.79905 -0.142535 -4 
 3.80059 -0.152292 -4 
 3.80434 -0.161526 -4 
 3.80953 -0.170422 -4 
 3.8152 -0.179203 -4 
 3.82044 -0.188088 -4 
 3.82429 -0.197299 -4 
 3.82595 -0.207029 -4 
 3.82577 -0.217191 -4 
 3.8248 -0.227542 -4 
 3.82406 -0.237836 -4 
 3.8246 -0.247829 -4 

 3.55759  1.67479 -4 
 3.56123  1.66527 -4 
 3.56477  1.65569 -4 
 3.56787  1.64599 -4 
 3.57037  1.63615 -4 
 3.57231  1.62619 -4 
 3.57372  1.61615 -4 
 3.57465  1.60604 -4 
 3.57516  1.59592 -4 
 3.57532  1.58578 -4 
 3.57526  1.57564 -4 
 3.57511  1.56552 -4 
 3.575  1.55542 -4 
 3.57505  1.54534 -4 
 3.57526  1.53528 -4 
 3.57547  1.52521 -4 
 3.57553  1.5151 -4 
 3.57527  1.5049 -4 
 3.57457  1.49461 -4 
 3.5736  1.48426 -4 
 3.57285  1.47396 -4 
 3.57282  1.46383 -4 
 3.57402  1.454 -4 
 3.5769  1.44456 -4 
 3.58129  1.43548 -4 
 3.5865  1.42659 -4 
 3.59185  1.41773 -4 
 3.59664  1.40874 -4 
 3.60016  1.39945 -4 
 3.60195  1.38975 -4 
 3.60233  1.37972 -4 
 3.6018  1.36947 -4 
 3.60083  1.35912 -4 
 3.59991  1.34879 -4 
 3.59939  1.33854 -4 
 3.59925  1.32839 -4 
 3.59938  1.3183 -4 
 3.59968  1.30825 -4 
 3.60007  1.29822 -4 
 3.60044  1.28819 -4 
 3.6007  1.27813 -4 
 3.60074  1.26802 -4 
 3.60047  1.25783 -4 
 3.5998  1.24755 -4 
 3.5988  1.2372 -4 
 3.59793  1.22687 -4 
 3.59766  1.21669 -4 
 3.59849  1.20676 -4 
 3.60091  1.19721 -4 
 3.60497  1.18805 -4 
 3.61005  1.17913 -4 
 3.61544  1.17028 -4 
 3.62044  1.16134 -4 
 3.62434  1.15214 -4 
 3.62654  1.14254 -4 
 3.62718  1.13257 -4 
 3.6268  1.12236 -4 
 3.62593  1.11203 -4 
 3.6251  1.10172 -4 
 3.62475  1.09152 -4 
 3.62484  1.08141 -4 
 3.6251  1.07135 -4 
 3.62526  1.06127 -4 
 3.62505  1.0511 -4 
 3.62432  1.04081 -4 
 3.62341  1.03047 -4 
 3.62284  1.02022 -4 
 3.62315  1.01017 -4 
 3.62487  1.00046 -4 
 3.62835  0.991158 -4 
 3.63312  0.982163 -4 
 3.63847  0.973306 -4 
 3.6437  0.964421 -4 
 3.64812  0.955342 -4 
 3.65102  0.945907 -4 
 3.65224  0.936074 -4 
 3.65223  0.925951 -4 
 3.65147  0.915652 -4 
 3.65046  0.905292 -4 
 3.64967  0.894985 -4 
 3.6493  0.884777 -4 
 3.64927  0.874649 -4 
 3.64947  0.864577 -4 
 3.64982  0.854539 -4 
 3.65021  0.844511 -4 
 3.65055  0.83447 -4 
 3.65074  0.824394 -4 
 3.65068  0.814259 -4 
 3.65028  0.804043 -4 
 3.64945  0.793727 -4 
 3.64844  0.783368 -4 
 3.64773  0.773081 -4 
 3.64782  0.76298 -4 
 3.64918  0.753181 -4 
 3.65225  0.743785 -4 
 3.65677  0.734731 -4 
 3.66205  0.725856 -4 
 3.66737  0.716994 -4 
 3.67205  0.707977 -4 

 3.41736  2.64774 -4 
 3.41985  2.63794 -4 
 3.4217  2.628 -4 
 3.4231  2.61796 -4 
 3.42422  2.60786 -4 
 3.42523  2.59773 -4 
 3.42629  2.58762 -4 
 3.42756  2.57755 -4 
 3.42917  2.56756 -4 
 3.43126  2.55767 -4 
 3.43398  2.54791 -4 
 3.43731  2.5383 -4 
 3.44093  2.52876 -4 
 3.4445  2.51923 -4 
 3.44765  2.50964 -4 
 3.45001  2.49993 -4 
 3.45135  2.49003 -4 
 3.45177  2.47999 -4 
 3.45153  2.46982 -4 
 3.45084  2.45958 -4 
 3.44994  2.44931 -4 
 3.44905  2.43904 -4 
 3.44841  2.4288 -4 
 3.44824  2.41866 -4 
 3.44877  2.40863 -4 
 3.45025  2.39876 -4 
 3.45274  2.38907 -4 
 3.45597  2.37949 -4 
 3.45957  2.36996 -4 
 3.46317  2.36042 -4 
 3.46643  2.35079 -4 
 3.46904  2.34101 -4 
 3.47104  2.3311 -4 
 3.47259  2.32109 -4 
 3.47383  2.31102 -4 
 3.47491  2.30091 -4 
 3.47597  2.29079 -4 
 3.47717  2.28071 -4 
 3.47865  2.27068 -4 
 3.48056  2.26076 -4 
 3.48305  2.25095 -4 
 3.48621  2.2413 -4 
 3.48978  2.23174 -4 
 3.4934  2.22222 -4 
 3.49672  2.21265 -4 
 3.49938  2.20299 -4 
 3.50104  2.19315 -4 
 3.50172  2.18315 -4 
 3.50166  2.17302 -4 
 3.50108  2.1628 -4 
 3.50023  2.15253 -4 
 3.49932  2.14225 -4 
 3.49859  2.132 -4 
 3.49825  2.12182 -4 
 3.49854  2.11175 -4 
 3.49968  2.10183 -4 
 3.50183  2.09209 -4 
 3.50482  2.08248 -4 
 3.50831  2.07295 -4 
 3.51196  2.06341 -4 
 3.51542  2.05382 -4 
 3.51839  2.04409 -4 
 3.52074  2.03422 -4 
 3.52254  2.02424 -4 
 3.52386  2.01418 -4 
 3.52475  2.00408 -4 
 3.52527  1.99396 -4 
 3.5255  1.98384 -4 
 3.5255  1.97372 -4 
 3.52535  1.96359 -4 
 3.52509  1.95347 -4 
 3.52482  1.94335 -4 
 3.52459  1.93323 -4 
 3.52448  1.92311 -4 
 3.52454  1.91299 -4 
 3.52486  1.90287 -4 
 3.52549  1.89275 -4 
 3.5265  1.88266 -4 
 3.52796  1.87262 -4 
 3.52993  1.86267 -4 
 3.53247  1.85284 -4 
 3.53562  1.84316 -4 
 3.53919  1.83359 -4 
 3.54282  1.82407 -4 
 3.54619  1.81452 -4 
 3.54895  1.80488 -4 
 3.55078  1.79507 -4 
 3.55162  1.7851 -4 
 3.55169  1.77499 -4 
 3.55121  1.76479 -4 
 3.5504  1.75453 -4 
 3.54949  1.74425 -4 
 3.54872  1.73399 -4 
 3.54829  1.72379 -4 
 3.54844  1.7137 -4 
 3.54938  1.70374 -4 
 3.55133  1.69396 -4 
 3.55418  1.68434 -4 
 3.55759  1.67479 -4 

 3.17357  3.60204 -4 
 3.17962  3.59334 -4 
 3.18541  3.58458 -4 
 3.19067  3.57569 -4 
 3.1951  3.56661 -4 
 3.19841  3.55729 -4 
 3.20032  3.54764 -4 
 3.2008  3.53768 -4 
 3.20043  3.52751 -4 
 3.19982  3.51725 -4 
 3.1996  3.50704 -4 
 3.20037  3.497 -4 
 3.20243  3.4872 -4 
 3.20547  3.47757 -4 
 3.20915  3.46805 -4 
 3.21311  3.45859 -4 
 3.21702  3.44912 -4 
 3.22061  3.43959 -4 
 3.22392  3.43 -4 
 3.22702  3.42039 -4 
 3.23002  3.41075 -4 
 3.23299  3.4011 -4 
 3.23601  3.39147 -4 
 3.2391  3.38184 -4 
 3.24228  3.37223 -4 
 3.24554  3.36264 -4 
 3.2489  3.35308 -4 
 3.25235  3.34353 -4 
 3.25583  3.334 -4 
 3.25922  3.32445 -4 
 3.26241  3.31485 -4 
 3.2653  3.30517 -4 
 3.26777  3.29539 -4 
 3.26981  3.2855 -4 
 3.27152  3.27553 -4 
 3.27299  3.26549 -4 
 3.27431  3.25543 -4 
 3.27559  3.24535 -4 
 3.27692  3.23528 -4 
 3.27838  3.22525 -4 
 3.28007  3.21527 -4 
 3.28207  3.20537 -4 
 3.28447  3.19557 -4 
 3.28728  3.18587 -4 
 3.29041  3.17626 -4 
 3.29378  3.1667 -4 
 3.2973  3.15717 -4 
 3.30088  3.14767 -4 
 3.30444  3.13816 -4 
 3.3079  3.12862 -4 
 3.31116  3.11903 -4 
 3.31414  3.10938 -4 
 3.31676  3.09963 -4 
 3.31895  3.08978 -4 
 3.32078  3.07984 -4 
 3.32235  3.06983 -4 
 3.32374  3.05978 -4 
 3.32504  3.04971 -4 
 3.32634  3.03963 -4 
 3.32774  3.02958 -4 
 3.32931  3.01958 -4 
 3.33117  3.00964 -4 
 3.33338  2.9998 -4 
 3.33602  2.99006 -4 
 3.33903  2.98041 -4 
 3.34231  2.97082 -4 
 3.34577  2.96129 -4 
 3.34933  2.95178 -4 
 3.3529  2.94227 -4 
 3.3564  2.93274 -4 
 3.35974  2.92318 -4 
 3.36286  2.91356 -4 
 3.36566  2.90386 -4 
 3.36808  2.89406 -4 
 3.37012  2.88416 -4 
 3.37183  2.87419 -4 
 3.37328  2.86415 -4 
 3.37454  2.85407 -4 
 3.37566  2.84397 -4 
 3.37678  2.83387 -4 
 3.37811  2.82381 -4 
 3.37984  2.81385 -4 
 3.38216  2.80401 -4 
 3.38525  2.79433 -4 
 3.38893  2.78478 -4 
 3.39275  2.77529 -4 
 3.39624  2.76575 -4 
 3.39893  2.75609 -4 
 3.40038  2.74621 -4 
 3.40056  2.73613 -4 
 3.40006  2.72592 -4 
 3.39951  2.7157 -4 
 3.39952  2.70558 -4 
 3.4007  2.69567 -4 
 3.40319  2.68597 -4 
 3.40656  2.67642 -4 
 3.41035  2.66692 -4 
 3.4141  2.65739 -4 
 3.41736  2.64774 -4 

 2.81116  4.51526 -4 
 2.81432  4.50565 -4 
 2.8184  4.49647 -4 
 2.8235  4.4878 -4 
 2.8293  4.47947 -4 
 2.83543  4.4713 -4 
 2.84152  4.46312 -4 
 2.8472  4.45473 -4 
 2.85212  4.44596 -4 
 2.85615  4.43677 -4 
 2.85949  4.42724 -4 
 2.86233  4.41746 -4 
 2.86485  4.40753 -4 
 2.86726  4.39754 -4 
 2.86973  4.38758 -4 
 2.87242  4.37773 -4 
 2.87551  4.36808 -4 
 2.87916  4.35869 -4 
 2.88352  4.34966 -4 
 2.88868  4.34101 -4 
 2.89441  4.33265 -4 
 2.90042  4.32443 -4 
 2.90643  4.3162 -4 
 2.91211  4.30781 -4 
 2.91714  4.2991 -4 
 2.92131  4.28997 -4 
 2.92479  4.2805 -4 
 2.92776  4.27079 -4 
 2.93045  4.26094 -4 
 2.93305  4.25105 -4 
 2.93577  4.24123 -4 
 2.93866  4.23149 -4 
 2.94178  4.22186 -4 
 2.94514  4.21233 -4 
 2.94879  4.20293 -4 
 2.95275  4.19365 -4 
 2.957  4.18449 -4 
 2.96148  4.17542 -4 
 2.96615  4.16642 -4 
 2.97093  4.15747 -4 
 2.97579  4.14855 -4 
 2.98065  4.13964 -4 
 2.98544  4.1307 -4 
 2.99009  4.12169 -4 
 2.9945  4.11259 -4 
 2.99861  4.10337 -4 
 3.00234  4.09399 -4 
 3.00572  4.08447 -4 
 3.00887  4.07485 -4 
 3.0119  4.06517 -4 
 3.01492  4.05549 -4 
 3.01802  4.04585 -4 
 3.02125  4.03626 -4 
 3.02454  4.02669 -4 
 3.0278  4.01711 -4 
 3.03098  4.0075 -4 
 3.03399  3.99783 -4 
 3.03684  3.9881 -4 
 3.03969  3.97837 -4 
 3.04272  3.96871 -4 
 3.04612  3.95918 -4 
 3.05007  3.94986 -4 
 3.05465  3.94077 -4 
 3.05961  3.93184 -4 
 3.06461  3.92294 -4 
 3.06929  3.91396 -4 
 3.07332  3.90478 -4 
 3.07636  3.89528 -4 
 3.07842  3.88546 -4 
 3.07987  3.87543 -4 
 3.08109  3.8653 -4 
 3.08245  3.85518 -4 
 3.08432  3.84519 -4 
 3.08685  3.83536 -4 
 3.08991  3.82569 -4 
 3.09338  3.81616 -4 
 3.09715  3.80675 -4 
 3.1011  3.79744 -4 
 3.10516  3.78822 -4 
 3.10938  3.77908 -4 
 3.11383  3.77003 -4 
 3.11858  3.76107 -4 
 3.12368  3.75219 -4 
 3.12916  3.74338 -4 
 3.13477  3.7346 -4 
 3.1401  3.72573 -4 
 3.14474  3.7167 -4 
 3.14828  3.70741 -4 
 3.15031  3.69776 -4 
 3.15078  3.68774 -4 
 3.15031  3.67751 -4 
 3.14962  3.66723 -4 
 3.14943  3.65706 -4 
 3.15046  3.64719 -4 
 3.15307  3.63769 -4 
 3.15701  3.6285 -4 
 3.16195  3.61955 -4 
 3.16758  3.61076 -4 
 3.17357  3.60204 -4 

 2.30783  5.36328 -4 
 2.31344  5.35486 -4 
 2.31904  5.34642 -4 
 2.32462  5.33798 -4 
 2.33021  5.32953 -4 
 2.3358  5.3211 -4 
 2.34142  5.31268 -4 
 2.34708  5.30429 -4 
 2.35278  5.29594 -4 
 2.35852  5.28762 -4 
 2.36425  5.27929 -4 
 2.36992  5.27092 -4 
 2.3755  5.26247 -4 
 2.38094  5.25391 -4 
 2.3862  5.24521 -4 
 2.39152  5.23656 -4 
 2.39731  5.22828 -4 
 2.404  5.2207 -4 
 2.41138  5.21369 -4 
 2.41879  5.20674 -4 
 2.42554  5.19933 -4 
 2.43116  5.1911 -4 
 2.43587  5.18221 -4 
 2.44002  5.17291 -4 
 2.44398  5.16343 -4 
 2.44807  5.15402 -4 
 2.45266  5.14493 -4 
 2.4578  5.1362 -4 
 2.46337  5.12775 -4 
 2.46922  5.11948 -4 
 2.47519  5.1113 -4 
 2.48114  5.1031 -4 
 2.48693  5.09479 -4 
 2.49256  5.08638 -4 
 2.4981  5.07791 -4 
 2.50364  5.06944 -4 
 2.50923  5.06101 -4 
 2.51488  5.05261 -4 
 2.52062  5.04427 -4 
 2.52642  5.03595 -4 
 2.53219  5.02762 -4 
 2.53788  5.01924 -4 
 2.54341  5.01077 -4 
 2.54872  5.00217 -4 
 2.55374  4.99341 -4 
 2.5585  4.98449 -4 
 2.56304  4.97545 -4 
 2.56743  4.96632 -4 
 2.57172  4.95713 -4 
 2.57596  4.94791 -4 
 2.58022  4.9387 -4 
 2.58455  4.92954 -4 
 2.589  4.92044 -4 
 2.59363  4.91145 -4 
 2.5985  4.9026 -4 
 2.60365  4.89391 -4 
 2.60907  4.88537 -4 
 2.61467  4.87695 -4 
 2.62041  4.8686 -4 
 2.6262  4.86028 -4 
 2.63198  4.85196 -4 
 2.6377  4.84359 -4 
 2.64333  4.83518 -4 
 2.64888  4.82672 -4 
 2.65437  4.81824 -4 
 2.65992  4.80979 -4 
 2.66565  4.80143 -4 
 2.67168  4.79321 -4 
 2.67786  4.78507 -4 
 2.68398  4.77689 -4 
 2.68979  4.76857 -4 
 2.69506  4.75998 -4 
 2.69956  4.75101 -4 
 2.70313  4.74159 -4 
 2.70606  4.73186 -4 
 2.70878  4.72202 -4 
 2.71172  4.71229 -4 
 2.71532  4.70289 -4 
 2.71996  4.69399 -4 
 2.72555  4.68556 -4 
 2.73165  4.67738 -4 
 2.73785  4.66924 -4 
 2.74373  4.66095 -4 
 2.74886  4.65229 -4 
 2.75288  4.64309 -4 
 2.756  4.63345 -4 
 2.75869  4.6236 -4 
 2.76146  4.61379 -4 
 2.76479  4.60425 -4 
 2.76916  4.59522 -4 
 2.77458  4.58671 -4 
 2.78061  4.57849 -4 
 2.78684  4.57037 -4 
 2.79283  4.56213 -4 
 2.79815  4.55357 -4 
 2.8024  4.54448 -4 
 2.80568  4.53492 -4 
 2.80844  4.5251 -4 
 2.81116  4.51526 -4 

 1.66818  6.11516 -4 
 1.67533  6.108 -4 
 1.68249  6.10084 -4 
 1.68965  6.09369 -4 
 1.6968  6.08653 -4 
 1.70396  6.07938 -4 
 1.71112  6.07222 -4 
 1.71828  6.06506 -4 
 1.72543  6.05791 -4 
 1.73258  6.05075 -4 
 1.73974  6.04359 -4 
 1.74689  6.03643 -4 
 1.75406  6.02929 -4 
 1.76125  6.02215 -4 
 1.76842  6.01501 -4 
 1.77557  6.00785 -4 
 1.78269  6.00066 -4 
 1.78976  5.99344 -4 
 1.79693  5.98629 -4 
 1.80432  5.97932 -4 
 1.81186  5.97248 -4 
 1.8193  5.96556 -4 
 1.82639  5.95835 -4 
 1.83286  5.95063 -4 
 1.83857  5.94229 -4 
 1.84398  5.9337 -4 
 1.84971  5.92538 -4 
 1.85626  5.91772 -4 
 1.86345  5.9106 -4 
 1.87095  5.90372 -4 
 1.8784  5.8968 -4 
 1.88564  5.88971 -4 
 1.89274  5.88251 -4 
 1.89976  5.87525 -4 
 1.90679  5.86798 -4 
 1.91388  5.86077 -4 
 1.92111  5.85368 -4 
 1.92854  5.84674 -4 
 1.93604  5.83987 -4 
 1.94326  5.83277 -4 
 1.94987  5.82517 -4 
 1.95566  5.81689 -4 
 1.96108  5.80831 -4 
 1.96673  5.79992 -4 
 1.97309  5.7921 -4 
 1.98007  5.78481 -4 
 1.98747  5.77785 -4 
 1.99507  5.77106 -4 
 2.00266  5.76426 -4 
 2.01  5.75725 -4 
 2.01682  5.74982 -4 
 2.02294  5.74181 -4 
 2.02853  5.73337 -4 
 2.03383  5.7247 -4 
 2.0391  5.71599 -4 
 2.04459  5.70747 -4 
 2.05054  5.69932 -4 
 2.0571  5.69168 -4 
 2.06417  5.68445 -4 
 2.07155  5.67748 -4 
 2.07907  5.67062 -4 
 2.08654  5.66372 -4 
 2.0938  5.65665 -4 
 2.10066  5.64925 -4 
 2.107  5.64142 -4 
 2.1129  5.63323 -4 
 2.11846  5.62477 -4 
 2.12378  5.61611 -4 
 2.12899  5.60736 -4 
 2.13417  5.59859 -4 
 2.13948  5.58991 -4 
 2.14509  5.58149 -4 
 2.15123  5.5735 -4 
 2.158  5.56602 -4 
 2.16523  5.55893 -4 
 2.17272  5.55205 -4 
 2.18029  5.54523 -4 
 2.18772  5.5383 -4 
 2.19479  5.53107 -4 
 2.20128  5.52337 -4 
 2.20713  5.51514 -4 
 2.21258  5.50659 -4 
 2.21795  5.49796 -4 
 2.22342  5.48942 -4 
 2.22899  5.48097 -4 
 2.23463  5.47257 -4 
 2.24032  5.46421 -4 
 2.24602  5.45586 -4 
 2.2517  5.44749 -4 
 2.25735  5.4391 -4 
 2.26297  5.43069 -4 
 2.26857  5.42226 -4 
 2.27417  5.41382 -4 
 2.27976  5.40538 -4 
 2.28536  5.39695 -4 
 2.29097  5.38853 -4 
 2.29659  5.38011 -4 
 2.30221  5.37169 -4 
 2.30783  5.36328 -4 

 0.907985  6.74467 -4 
 0.916401  6.73905 -4 
 0.924819  6.73343 -4 
 0.933239  6.72781 -4 
 0.941664  6.72221 -4 
 0.950094  6.7166 -4 
 0.958529  6.71101 -4 
 0.966955  6.7054 -4 
 0.975355  6.69976 -4 
 0.983729  6.69409 -4 
 0.992132  6.68845 -4 
 1.00063  6.68293 -4 
 1.00925  6.67757 -4 
 1.01793  6.67226 -4 
 1.02654  6.66689 -4 
 1.035  6.66132 -4 
 1.0432  6.65544 -4 
 1.05104  6.64911 -4 
 1.05847  6.64228 -4 
 1.06559  6.63509 -4 
 1.07254  6.62768 -4 
 1.07944  6.62021 -4 
 1.08642  6.61284 -4 
 1.09362  6.60573 -4 
 1.10115  6.59903 -4 
 1.10909  6.59284 -4 
 1.11737  6.58705 -4 
 1.12589  6.58155 -4 
 1.13453  6.57621 -4 
 1.1432  6.5709 -4 
 1.15181  6.56551 -4 
 1.16029  6.55997 -4 
 1.16868  6.55432 -4 
 1.17702  6.54862 -4 
 1.18538  6.54293 -4 
 1.19381  6.53732 -4 
 1.20235  6.53186 -4 
 1.21102  6.52654 -4 
 1.21972  6.52126 -4 
 1.22832  6.51587 -4 
 1.23673  6.51025 -4 
 1.24484  6.50425 -4 
 1.25253  6.49775 -4 
 1.25981  6.49074 -4 
 1.2668  6.48338 -4 
 1.27366  6.47586 -4 
 1.28053  6.46836 -4 
 1.28758  6.46108 -4 
 1.29496  6.45418 -4 
 1.3028  6.44787 -4 
 1.31113  6.44215 -4 
 1.31976  6.43678 -4 
 1.32848  6.43153 -4 
 1.33708  6.42614 -4 
 1.34536  6.42035 -4 
 1.35312  6.41393 -4 
 1.36034  6.40685 -4 
 1.36723  6.39937 -4 
 1.37401  6.39175 -4 
 1.38085  6.38421 -4 
 1.38793  6.37697 -4 
 1.39543  6.37023 -4 
 1.40351  6.3642 -4 
 1.41205  6.35873 -4 
 1.42056  6.35322 -4 
 1.42856  6.34709 -4 
 1.43591  6.34017 -4 
 1.44287  6.33278 -4 
 1.44974  6.32528 -4 
 1.45675  6.31794 -4 
 1.4639  6.31078 -4 
 1.47114  6.30372 -4 
 1.47841  6.29671 -4 
 1.48566  6.28966 -4 
 1.49282  6.28251 -4 
 1.49983  6.27518 -4 
 1.5067  6.26767 -4 
 1.51365  6.26026 -4 
 1.52097  6.25331 -4 
 1.52894  6.24714 -4 
 1.53744  6.24162 -4 
 1.54598  6.23616 -4 
 1.55407  6.23014 -4 
 1.56154  6.22336 -4 
 1.5686  6.21609 -4 
 1.57546  6.20857 -4 
 1.58233  6.20107 -4 
 1.58938  6.19379 -4 
 1.59658  6.18668 -4 
 1.6038  6.17959 -4 
 1.61097  6.17246 -4 
 1.61812  6.1653 -4 
 1.62526  6.15812 -4 
 1.6324  6.15094 -4 
 1.63955  6.14378 -4 
 1.64671  6.13662 -4 
 1.65387  6.12947 -4 
 1.66102  6.12232 -4 
 1.66818  6.11516 -4 

 0.0429466  7.21562 -4 
 0.0522176  7.21151 -4 
 0.0614318  7.20728 -4 
 0.0704353  7.20267 -4 
 0.0790705  7.19738 -4 
 0.0874115  7.19159 -4 
 0.0957786  7.1859 -4 
 0.104494  7.18092 -4 
 0.113671  7.17687 -4 
 0.123214  7.17355 -4 
 0.133022  7.17076 -4 
 0.142991  7.1683 -4 
 0.153019  7.16596 -4 
 0.163009  7.16355 -4 
 0.172872  7.16089 -4 
 0.182519  7.15778 -4 
 0.191864  7.15406 -4 
 0.200817  7.14954 -4 
 0.209349  7.14415 -4 
 0.217605  7.1382 -4 
 0.225762  7.13205 -4 
 0.234  7.12606 -4 
 0.242495  7.1206 -4 
 0.251426  7.11603 -4 
 0.260867  7.1125 -4 
 0.270629  7.10963 -4 
 0.28048  7.10694 -4 
 0.29019  7.10396 -4 
 0.299529  7.10022 -4 
 0.308329  7.09538 -4 
 0.316708  7.08968 -4 
 0.324871  7.08354 -4 
 0.33302  7.07737 -4 
 0.34136  7.07159 -4 
 0.350094  7.06662 -4 
 0.359354  7.06273 -4 
 0.368999  7.05962 -4 
 0.378821  7.05687 -4 
 0.388612  7.05406 -4 
 0.398163  7.05075 -4 
 0.407292  7.04657 -4 
 0.416015  7.04156 -4 
 0.424434  7.03594 -4 
 0.432653  7.0299 -4 
 0.440773  7.02368 -4 
 0.448898  7.01749 -4 
 0.457124  7.01152 -4 
 0.465509  7.00585 -4 
 0.474096  7.00053 -4 
 0.482921  6.9956 -4 
 0.491981  6.99107 -4 
 0.50126  6.98697 -4 
 0.510717  6.98325 -4 
 0.520246  6.9797 -4 
 0.529728  6.97608 -4 
 0.539046  6.97217 -4 
 0.548082  6.96773 -4 
 0.556744  6.96257 -4 
 0.565133  6.95689 -4 
 0.573444  6.95107 -4 
 0.581842  6.94542 -4 
 0.590301  6.93988 -4 
 0.598707  6.93424 -4 
 0.606969  6.92829 -4 
 0.615142  6.92217 -4 
 0.623335  6.91609 -4 
 0.63166  6.91028 -4 
 0.640228  6.90497 -4 
 0.649149  6.90038 -4 
 0.658499  6.89667 -4 
 0.66816  6.89359 -4 
 0.677952  6.89078 -4 
 0.687696  6.88787 -4 
 0.697211  6.88449 -4 
 0.706335  6.88032 -4 
 0.715066  6.87534 -4 
 0.723504  6.86976 -4 
 0.731747  6.86378 -4 
 0.739895  6.85761 -4 
 0.748047  6.85145 -4 
 0.756292  6.84547 -4 
 0.764641  6.83971 -4 
 0.773067  6.83411 -4 
 0.78154  6.8286 -4 
 0.790031  6.82313 -4 
 0.798512  6.81764 -4 
 0.806958  6.81208 -4 
 0.815376  6.80646 -4 
 0.823783  6.80082 -4 
 0.832197  6.79519 -4 
 0.840619  6.78958 -4 
 0.849044  6.78397 -4 
 0.857468  6.77836 -4 
 0.865891  6.77275 -4 
 0.874313  6.76714 -4 
 0.882733  6.76152 -4 
